CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
11237,MR.,CLARENCE,ANAND,1958-09-23,S,M,clarence36@learnsector.com,130000,2,Bachelors,Management,N
11238,MRS.,MAYRA,PRASAD,1958-10-08,S,F,mayra9@learnsector.com,130000,2,Bachelors,Management,N
11239,MRS.,LATOYA,GOEL,1958-06-10,M,F,latoya18@learnsector.com,130000,2,Partial College,Professional,N
11240,MRS.,ANNE,HERNANDEZ,1958-11-12,M,F,anne4@learnsector.com,160000,2,Partial College,Professional,Y
11241,MRS.,LISA,CAI,1957-11-10,S,F,lisa24@learnsector.com,100000,2,Partial College,Professional,Y
11242,MR.,LARRY,MUNOZ,1957-11-11,M,M,larry9@learnsector.com,110000,2,Partial College,Professional,Y
11243,MRS.,ROBIN,ALVAREZ,1957-09-10,M,F,robin2@learnsector.com,150000,2,Partial College,Professional,Y
11244,MRS.,ALEXIS,COLEMAN,1957-11-26,S,F,alexis28@learnsector.com,170000,2,Bachelors,Management,N
11245,MR.,RICKY,VAZQUEZ,1956-10-27,M,M,ricky15@learnsector.com,120000,3,High School,Professional,N
11247,MRS.,CLAUDIA,ZHOU,1956-06-06,S,F,claudia7@learnsector.com,130000,3,Partial College,Professional,N
11248,MR.,TRISTAN,ALEXANDER,1955-03-26,M,M,tristan19@learnsector.com,110000,3,Partial College,Professional,Y
11249,MRS.,CINDY,PATEL,1955-07-13,M,F,cindy3@learnsector.com,130000,3,Partial College,Professional,Y
11250,MRS.,SHANNON,LIU,1955-12-03,M,F,shannon4@learnsector.com,170000,3,High School,Professional,Y
11251,MR.,XAVIER,LONG,1932-04-07,S,M,xavier51@learnsector.com,30000,4,High School,Professional,N
11252,MR.,NICHOLAS,THOMPSON,1932-07-06,S,M,nicholas16@learnsector.com,90000,3,Graduate Degree,Management,Y
11253,MR.,JOSÉ,HERNANDEZ,1933-02-28,M,M,josé54@learnsector.com,60000,2,Graduate Degree,Management,Y
11254,MR.,JOHNATHAN,VANCE,1933-03-03,M,M,johnathan5@learnsector.com,70000,4,Graduate Degree,Management,Y
11255,MR.,COLIN,LIN,1933-04-04,M,M,colin8@learnsector.com,70000,4,Graduate Degree,Management,Y
11256,MRS.,KATELYN,HERNANDEZ,1933-09-20,M,F,katelyn42@learnsector.com,70000,4,Graduate Degree,Management,Y
11257,MRS.,JACQUELINE,POWELL,1933-06-01,S,F,jacqueline9@learnsector.com,120000,1,Graduate Degree,Management,Y
11258,MR.,XAVIER,HILL,1933-06-28,M,M,xavier26@learnsector.com,120000,1,Graduate Degree,Management,Y
11259,MRS.,VICTORIA,STEWART,1965-03-27,M,F,victoria24@learnsector.com,100000,4,Partial College,Professional,Y
11260,MRS.,KATELYN,KELLY,1965-12-04,M,F,katelyn1@learnsector.com,110000,2,Bachelors,Management,Y
11261,MRS.,STEPHANIE,COLLINS,1965-04-24,M,F,stephanie52@learnsector.com,130000,1,Graduate Degree,Management,Y
11262,MRS.,JENNIFER,SIMMONS,1964-04-05,M,F,jennifer88@learnsector.com,80000,4,Bachelors,Management,Y
11263,MRS.,TRINITY,RICHARDSON,1964-11-09,M,F,trinity9@learnsector.com,90000,5,Partial College,Professional,Y
11264,MR.,EDUARDO,MARTIN,1964-06-17,S,M,eduardo13@learnsector.com,90000,5,Partial College,Professional,N
11265,MRS.,ELIZABETH,JONES,1964-07-13,M,F,elizabeth7@learnsector.com,90000,5,Partial College,Professional,Y
11266,MS.,TAYLOR,HOWARD,1964-05-05,S,F,taylor14@learnsector.com,90000,0,Partial College,Professional,N
11267,MR.,DAVID,DIAZ,1964-02-10,S,M,david55@learnsector.com,120000,4,Partial College,Professional,Y
11268,MRS.,KATELYN,CARTER,1964-03-05,M,F,katelyn33@learnsector.com,130000,2,Graduate Degree,Management,Y
11269,MR.,RYAN,FOSTER,1964-10-13,M,M,ryan19@learnsector.com,130000,2,Graduate Degree,Management,Y
11270,MR.,ROBERT,LEE,1964-04-05,M,M,robert82@learnsector.com,130000,2,Graduate Degree,Management,Y
11271,MRS.,DANIELLE,REED,1964-05-06,S,F,danielle23@learnsector.com,150000,2,Bachelors,Management,N
11272,MRS.,LAUREN,MARTINEZ,1956-10-11,S,F,lauren35@learnsector.com,70000,4,Partial College,Professional,Y
11273,MR.,NATHAN,LAL,1956-01-10,M,M,nathan26@learnsector.com,90000,2,Partial College,Professional,Y
11274,MR.,KYLE,FOSTER,1934-12-04,M,M,kyle11@learnsector.com,50000,2,Graduate Degree,Management,Y
11275,MRS.,JENNY,RAI,1934-01-18,M,F,jenny40@learnsector.com,80000,4,Graduate Degree,Management,Y
11276,MRS.,NANCY,CHAPMAN,1963-09-19,M,F,nancy7@learnsector.com,80000,4,Partial College,Professional,Y
11277,MR.,CHARLES,JACKSON,1963-10-06,M,M,charles15@learnsector.com,80000,4,Partial College,Professional,Y
11278,MR.,JONATHAN,PHILLIPS,1963-08-20,S,M,jonathan35@learnsector.com,90000,0,Partial College,Professional,N
11279,MS.,AMANDA,COOK,1963-12-09,M,F,amanda3@learnsector.com,90000,0,Partial College,Professional,Y
11280,MR.,ROBERT,COLLINS,1963-08-21,M,M,robert45@learnsector.com,90000,0,Partial College,Professional,Y
11281,MRS.,MEGAN,BARNES,1963-10-10,S,F,megan53@learnsector.com,110000,4,Bachelors,Management,Y
11282,MR.,CHRISTIAN,THOMAS,1962-01-16,M,M,christian46@learnsector.com,90000,5,Partial College,Professional,Y
11283,MR.,ARTURO,LAL,1962-10-26,M,M,arturo33@learnsector.com,110000,1,Bachelors,Management,Y
11284,MRS.,THERESA,SERRANO,1962-03-27,M,F,theresa12@learnsector.com,110000,1,Bachelors,Management,Y
11285,MR.,JEREMY,ANDERSON,1962-03-19,M,M,jeremy2@learnsector.com,120000,1,Partial College,Professional,N
11286,MR.,HUNTER,GRIFFIN,1962-03-03,M,M,hunter16@learnsector.com,170000,0,Graduate Degree,Management,Y
11287,MR.,HENRY,GARCIA,1961-01-16,M,M,henry16@learnsector.com,70000,5,Partial College,Professional,N
11288,MRS.,CINDY,SANCHEZ,1961-09-16,M,F,cindy19@learnsector.com,110000,1,Bachelors,Management,Y
11289,MRS.,MARIA,CARTER,1961-07-03,M,F,maria53@learnsector.com,130000,1,Bachelors,Management,Y
11290,MRS.,KATELYN,SANCHEZ,1961-08-18,M,F,katelyn26@learnsector.com,130000,1,Bachelors,Management,Y
11291,MRS.,JENNA,WRIGHT,1961-05-05,M,F,jenna19@learnsector.com,130000,1,Bachelors,Management,Y
11292,MR.,SETH,PHILLIPS,1961-05-11,S,M,seth42@learnsector.com,150000,1,Partial College,Professional,N
11293,MR.,LUKE,LONG,1955-05-27,S,M,luke28@learnsector.com,60000,2,High School,Professional,N
11294,MR.,DALTON,CLARK,1955-03-09,M,M,dalton18@learnsector.com,60000,2,High School,Professional,N
11295,MRS.,TAYLOR,LEWIS,1954-05-16,S,F,taylor67@learnsector.com,80000,2,Partial High School,Skilled Manual,Y
11296,MRS.,HALEY,RICHARDSON,1935-07-10,S,F,haley10@learnsector.com,50000,2,Graduate Degree,Management,Y
11297,MR.,NOAH,COLEMAN,1935-02-02,S,M,noah2@learnsector.com,70000,4,Graduate Degree,Management,Y
11298,MR.,JON,LUO,1935-03-03,M,M,jon46@learnsector.com,70000,4,Graduate Degree,Management,Y
11299,MR.,ORLANDO,VAZQUEZ,1936-01-04,M,M,orlando14@learnsector.com,70000,4,Graduate Degree,Management,Y
11300,MR.,FERNANDO,BARNES,1960-03-03,M,M,fernando47@learnsector.com,80000,5,Partial College,Professional,N
11301,MR.,CAMERON,RODRIGUEZ,1960-09-06,M,M,cameron38@learnsector.com,80000,5,Partial College,Professional,Y
11302,MR.,SPENCER,RUSSELL,1960-12-12,S,M,spencer22@learnsector.com,90000,4,High School,Professional,N
11303,MRS.,JULIA,COLEMAN,1960-11-10,S,F,julia72@learnsector.com,90000,4,High School,Professional,N
11304,MS.,JULIA,GARCIA,1960-03-17,M,F,julia38@learnsector.com,100000,0,Partial College,Professional,Y
11305,MR.,SEAN,EVANS,1960-06-19,M,M,sean31@learnsector.com,110000,3,Partial College,Professional,N
11306,MR.,MICAH,ZHOU,1960-06-22,M,M,micah19@learnsector.com,110000,3,Partial College,Professional,N
11307,MR.,HUNTER,RODRIGUEZ,1954-04-11,M,M,hunter53@learnsector.com,80000,2,Partial High School,Skilled Manual,Y
11308,MR.,IAN,GONZALES,1954-05-03,M,M,ian57@learnsector.com,60000,2,High School,Professional,N
11309,MRS.,VICTORIA,LEWIS,1954-12-06,S,F,victoria20@learnsector.com,60000,2,High School,Professional,Y
11310,MRS.,ERIN,SANDERS,1953-09-07,S,F,erin7@learnsector.com,70000,3,Graduate Degree,Management,Y
11311,MRS.,GABRIELLE,LOPEZ,1953-08-24,S,F,gabrielle63@learnsector.com,70000,3,Graduate Degree,Management,N
11312,MRS.,SARA,RICHARDSON,1953-03-04,S,F,sara10@learnsector.com,70000,3,Graduate Degree,Management,Y
11313,MR.,TREVOR,JENKINS,1953-02-27,S,M,trevor6@learnsector.com,70000,3,Graduate Degree,Management,Y
11315,MRS.,HAILEY,WARD,1953-01-10,S,F,hailey12@learnsector.com,70000,3,Graduate Degree,Management,N
11316,MR.,LUKE,ALLEN,1953-11-17,M,M,luke52@learnsector.com,60000,3,Graduate Degree,Management,Y
11317,MRS.,VICTORIA,RUSSELL,1952-09-17,S,F,victoria66@learnsector.com,40000,3,Partial College,Professional,N
11318,MRS.,JESSICA,WILSON,1952-10-26,S,F,jessica54@learnsector.com,40000,3,Partial College,Professional,N
11319,MRS.,JADE,BAILEY,1937-04-27,M,F,jade13@learnsector.com,70000,4,Graduate Degree,Management,N
11320,MRS.,MORGAN,HILL,1937-06-26,M,F,morgan19@learnsector.com,80000,4,Graduate Degree,Management,Y
11321,MR.,TERRANCE,RAMAN,1938-08-07,M,M,terrance9@learnsector.com,90000,5,Bachelors,Management,Y
11322,MRS.,SYDNEY,GARCIA,1938-03-15,M,F,sydney78@learnsector.com,90000,5,Bachelors,Management,Y
11323,MR.,JOSE,PATTERSON,1938-06-20,S,M,jose33@learnsector.com,120000,2,Graduate Degree,Management,Y
11324,MR.,ZACHARY,ANDERSON,1939-05-14,M,M,zachary39@learnsector.com,90000,5,Bachelors,Management,Y
11325,MR.,ELIJAH,ROSS,1939-02-07,S,M,elijah7@learnsector.com,90000,5,Bachelors,Management,Y
11326,MR.,RAFAEL,XIE,1939-06-26,M,M,rafael26@learnsector.com,130000,2,Bachelors,Management,Y
11327,MR.,JAIME,MORENO,1940-04-03,M,M,jaime48@learnsector.com,90000,5,Bachelors,Management,Y
11328,MR.,JULIAN,GRIFFIN,1940-01-01,M,M,julian20@learnsector.com,90000,5,Bachelors,Management,Y
11329,MR.,ANDY,ALVAREZ,1940-07-25,S,M,andy9@learnsector.com,90000,5,Bachelors,Management,Y
11330,MR.,RYAN,THOMPSON,1940-05-13,M,M,ryan38@learnsector.com,110000,2,Graduate Degree,Management,Y
11331,MRS.,SAMANTHA,JENKINS,1968-06-07,M,F,samantha32@learnsector.com,90000,4,Partial College,Skilled Manual,Y
11332,MRS.,DEANNA,RAMOS,1962-04-10,S,F,deanna44@learnsector.com,10000,1,Graduate Degree,Manual,Y
11333,MRS.,EMILY,MILLER,1962-10-07,M,F,emily6@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11334,MRS.,NICOLE,BROWN,1961-03-22,M,F,nicole4@learnsector.com,10000,1,Bachelors,Manual,Y
11335,MRS.,CARLA,RAMAN,1961-06-24,M,F,carla14@learnsector.com,10000,1,Bachelors,Manual,Y
11336,MR.,SHAUN,RAJI,1962-12-03,M,M,shaun21@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11337,MR.,JEROME,ROMERO,1961-09-21,M,M,jerome7@learnsector.com,10000,1,Bachelors,Manual,Y
11338,MR.,FRANK,NAVARRO,1961-10-08,M,M,frank17@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11339,MR.,DENNIS,SHE,1961-08-07,S,M,dennis25@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11340,MRS.,MELODY,MUNOZ,1936-06-04,M,F,melody8@learnsector.com,10000,1,Graduate Degree,Clerical,Y
11341,MR.,RANDY,ZENG,1936-08-21,M,M,randy24@learnsector.com,20000,1,Graduate Degree,Clerical,Y
11342,MR.,MARSHALL,WANG,1962-11-03,M,M,marshall0@learnsector.com,30000,5,Graduate Degree,Clerical,Y
11343,MR.,ARTHUR,CARLSON,1958-09-13,M,M,arthur41@learnsector.com,10000,1,Bachelors,Manual,Y
11344,MRS.,JESSIE,JIMENEZ,1957-07-24,M,F,jessie3@learnsector.com,10000,1,Partial College,Manual,Y
11345,MRS.,ROBIN,RAMOS,1957-12-03,S,F,robin13@learnsector.com,10000,1,Partial College,Manual,Y
11346,MRS.,DEANNA,GUTIERREZ,1955-05-22,S,F,deanna37@learnsector.com,10000,2,Partial College,Manual,Y
11347,MR.,ROY,NAVARRO,1955-12-23,M,M,roy30@learnsector.com,10000,2,Partial College,Manual,Y
11348,MR.,SHAWN,RAI,1955-09-22,M,M,shawn19@learnsector.com,10000,2,Partial College,Manual,Y
11349,MRS.,MINDY,LUO,1954-03-09,M,F,mindy10@learnsector.com,10000,2,Partial College,Manual,Y
11350,MRS.,CARA,ZHOU,1937-01-14,M,F,cara5@learnsector.com,30000,1,Graduate Degree,Clerical,Y
11351,MRS.,ANNE,RAMOS,1939-06-04,S,F,anne19@learnsector.com,20000,1,Bachelors,Clerical,Y
11352,MR.,RAYMOND,RODRIGUEZ,1940-07-03,M,M,raymond20@learnsector.com,10000,2,Partial College,Manual,Y
11353,MRS.,CARRIE,ORTEGA,1941-11-06,S,F,carrie19@learnsector.com,30000,1,Bachelors,Clerical,Y
11354,MRS.,DEANNA,SUAREZ,1942-02-23,M,F,deanna45@learnsector.com,20000,1,Partial College,Manual,Y
11355,MR.,ROBERTO,GUTIERREZ,1942-12-28,M,M,roberto11@learnsector.com,40000,1,Graduate Degree,Clerical,Y
11356,MR.,TERRENCE,CARSON,1980-05-27,S,M,terrence15@learnsector.com,10000,0,Partial College,Manual,N
11357,MR.,RAMON,YE,1979-03-23,S,M,ramon9@learnsector.com,10000,0,Partial College,Manual,N
11358,MS.,CYNTHIA,MALHOTRA,1978-11-11,S,F,cynthia9@learnsector.com,10000,0,Partial College,Manual,N
11359,MR.,JARROD,PRASAD,1978-04-09,S,M,jarrod9@learnsector.com,10000,0,Partial College,Manual,N
11360,MR.,TYRONE,SERRANO,1978-02-08,S,M,tyrone15@learnsector.com,10000,0,Partial College,Manual,Y
11361,MS.,CINDY,RAMOS,1977-04-28,M,F,cindy22@learnsector.com,10000,0,High School,Manual,Y
11362,MR.,DAMIEN,SHAN,1977-11-11,M,M,damien26@learnsector.com,10000,0,High School,Manual,N
11363,MR.,JULIAN,ROSS,1977-10-20,S,M,julian5@learnsector.com,10000,0,High School,Manual,N
11365,MRS.,BRITTNEY,SUN,1979-09-06,S,F,brittney12@learnsector.com,10000,1,High School,Manual,N
11366,MS.,VIRGINIA,PATEL,1979-10-25,M,F,virginia4@learnsector.com,20000,0,Bachelors,Clerical,Y
11367,MR.,CALVIN,NARA,1979-02-22,M,M,calvin15@learnsector.com,20000,0,Bachelors,Clerical,Y
11368,MR.,EDWARD,MILLER,1978-11-25,S,M,edward28@learnsector.com,10000,1,High School,Manual,N
11369,MS.,ASHLEE,TANG,1978-04-08,M,F,ashlee11@learnsector.com,20000,0,Bachelors,Clerical,N
11370,MS.,ALICIA,XU,1978-01-04,M,F,alicia3@learnsector.com,20000,0,Bachelors,Clerical,Y
11371,MS.,LACEY,JAI,1978-05-27,M,F,lacey1@learnsector.com,20000,0,Bachelors,Clerical,Y
11372,MS.,WENDY,ROMERO,1978-05-15,S,F,wendy8@learnsector.com,20000,0,Bachelors,Clerical,Y
11373,MRS.,CARLY,LUO,1943-09-20,M,F,carly5@learnsector.com,30000,1,Bachelors,Clerical,Y
11374,MR.,JIMMY,ORTEGA,1943-06-28,S,M,jimmy26@learnsector.com,30000,1,Bachelors,Clerical,Y
11375,MR.,FRANCISCO,MARTINEZ,1943-09-05,M,M,francisco19@learnsector.com,30000,1,Bachelors,Clerical,Y
11376,MR.,LANCE,VAZQUEZ,1943-10-06,S,M,lance14@learnsector.com,40000,1,Graduate Degree,Clerical,Y
11377,MR.,DAVID,ROBINETT,1961-02-23,M,M,david22@learnsector.com,30000,4,Graduate Degree,Clerical,Y
11378,MRS.,SHANNON,LIANG,1960-05-22,S,F,shannon15@learnsector.com,10000,1,High School,Manual,N
11379,MR.,GARY,VAZQUEZ,1959-11-18,M,M,gary25@learnsector.com,10000,1,High School,Manual,Y
11380,MR.,MITCHELL,KUMAR,1959-02-03,S,M,mitchell7@learnsector.com,20000,2,Partial College,Manual,Y
11381,MRS.,MEREDITH,RAMAN,1959-08-22,M,F,meredith11@learnsector.com,20000,2,Partial College,Manual,Y
11382,MR.,EDWARD,PATTERSON,1958-01-19,M,M,edward59@learnsector.com,20000,2,Partial College,Manual,Y
11384,MRS.,TIFFANY,WANG,1960-10-16,M,F,tiffany1@learnsector.com,30000,3,Bachelors,Clerical,Y
11385,MR.,MIGUEL,ALLEN,1960-11-08,S,M,miguel24@learnsector.com,30000,3,Bachelors,Clerical,Y
11387,MRS.,MEGAN,RAMIREZ,1959-02-06,S,F,megan44@learnsector.com,40000,3,Graduate Degree,Clerical,Y
11388,MR.,JOSEPH,MARTIN,1959-07-24,M,M,joseph21@learnsector.com,40000,3,Graduate Degree,Clerical,Y
11389,MR.,KARL,SHAN,1970-04-24,S,M,karl11@learnsector.com,10000,1,High School,Manual,N
11390,MRS.,CHRISTINE,RAJI,1970-10-19,S,F,christine16@learnsector.com,10000,1,High School,Manual,N
11391,MRS.,LINDSAY,XIE,1970-12-27,S,F,lindsay3@learnsector.com,10000,2,High School,Manual,Y
11392,MR.,WILLIE,ZHAO,1970-07-02,S,M,willie8@learnsector.com,10000,2,High School,Manual,Y
11393,MR.,KURT,PAL,1969-01-17,S,M,kurt12@learnsector.com,10000,2,High School,Manual,Y
11394,MR.,GEORGE,MCDONALD,1969-10-23,S,M,george13@learnsector.com,10000,2,High School,Manual,Y
11395,MS.,BETH,GUTIERREZ,1970-10-18,S,F,beth13@learnsector.com,30000,0,Bachelors,Clerical,Y
11396,MR.,IAN,LOPEZ,1969-05-10,M,M,ian27@learnsector.com,10000,2,High School,Manual,N
11397,MS.,LATOYA,SHAN,1969-04-06,S,F,latoya9@learnsector.com,20000,0,Partial College,Manual,N
11398,MR.,COLIN,NATH,1969-09-09,S,M,colin41@learnsector.com,30000,0,Bachelors,Clerical,Y
11399,MRS.,BRENDA,MEHTA,1969-04-08,S,F,brenda17@learnsector.com,30000,1,Bachelors,Clerical,Y
11400,MR.,FRANKLIN,RAJI,1969-04-19,S,M,franklin38@learnsector.com,40000,0,Graduate Degree,Clerical,Y
11401,MS.,LINDA,NAVARRO,1969-08-26,M,F,linda25@learnsector.com,40000,0,Graduate Degree,Clerical,Y
11402,MS.,KELLI,CAI,1969-11-20,M,F,kelli21@learnsector.com,40000,0,Graduate Degree,Clerical,Y
11403,MS.,NANCY,SCHMIDT,1969-09-01,S,F,nancy13@learnsector.com,40000,0,Graduate Degree,Clerical,Y
11404,MRS.,MEGAN,TAYLOR,1952-01-01,S,F,megan12@learnsector.com,10000,3,Partial College,Manual,N
11405,MRS.,BONNIE,GOEL,1952-02-17,S,F,bonnie25@learnsector.com,10000,3,Partial College,Manual,N
11406,MRS.,LATOYA,XU,1952-03-07,M,F,latoya4@learnsector.com,20000,2,Partial College,Manual,Y
11407,MR.,MARIO,SHE,1952-02-04,M,M,mario0@learnsector.com,20000,2,Partial College,Manual,Y
11408,MR.,DARREN,GILL,1953-05-14,M,M,darren36@learnsector.com,10000,2,High School,Manual,N
11409,MRS.,JACQUELINE,HAYES,1968-05-03,S,F,jacqueline23@learnsector.com,10000,2,High School,Manual,Y
11410,MR.,MAURICE,GOEL,1968-08-25,M,M,maurice20@learnsector.com,20000,1,Partial College,Manual,Y
11411,MR.,DEVIN,ROSS,1954-12-02,M,M,devin69@learnsector.com,80000,3,Partial College,Professional,N
11412,MRS.,SYDNEY,BRYANT,1954-09-04,S,F,sydney40@learnsector.com,80000,4,Partial College,Professional,Y
11413,MRS.,MEGAN,STEWART,1954-04-15,M,F,megan27@learnsector.com,80000,4,Partial College,Professional,N
11414,MR.,IAN,RICHARDSON,1954-03-18,S,M,ian76@learnsector.com,80000,4,Partial College,Professional,Y
11415,MR.,RANDY,SHE,1944-05-06,S,M,randy25@learnsector.com,90000,5,Partial College,Professional,N
11416,MRS.,KATRINA,BECKER,1945-03-19,M,F,katrina19@learnsector.com,60000,3,Partial High School,Skilled Manual,Y
11417,MRS.,LACEY,ZHENG,1945-02-26,M,F,lacey32@learnsector.com,70000,5,High School,Professional,Y
11418,MR.,RAFAEL,HU,1945-09-02,S,M,rafael20@learnsector.com,90000,5,Partial College,Professional,N
11419,MR.,KYLE,SCOTT,1945-02-18,M,M,kyle43@learnsector.com,150000,3,Graduate Degree,Management,Y
11420,MR.,JORDAN,TURNER,1946-12-07,M,M,jordan59@learnsector.com,100000,2,Bachelors,Management,Y
11421,MRS.,AMY,SUN,1946-07-19,M,F,amy19@learnsector.com,110000,3,Bachelors,Management,Y
11422,MR.,DUSTIN,DENG,1946-01-09,M,M,dustin1@learnsector.com,170000,4,Bachelors,Management,Y
11423,MRS.,JASMINE,STEWART,1954-05-11,M,F,jasmine22@learnsector.com,80000,4,Partial College,Professional,N
11424,MRS.,PAMELA,GARCIA,1953-07-12,M,F,pamela18@learnsector.com,80000,4,Partial College,Professional,Y
11425,MRS.,ARIANA,GRAY,1954-06-08,M,F,ariana5@learnsector.com,90000,4,High School,Professional,Y
11426,MR.,KRISTOPHER,MEHTA,1953-02-10,M,M,kristopher12@learnsector.com,110000,3,Bachelors,Management,Y
11427,MRS.,DESIREE,DOMINGUEZ,1953-12-18,M,F,desiree9@learnsector.com,110000,2,Partial College,Professional,Y
11428,MRS.,DEANNA,PEREZ,1953-08-22,S,F,deanna24@learnsector.com,120000,2,Bachelors,Management,Y
11429,MR.,MARCO,LOPEZ,1952-07-16,M,M,marco17@learnsector.com,80000,4,Partial College,Professional,Y
11430,MRS.,CASEY,YUAN,1952-03-24,M,F,casey7@learnsector.com,90000,4,High School,Professional,Y
11431,MR.,BRYANT,GARCIA,1952-10-27,M,M,bryant14@learnsector.com,110000,4,Partial College,Professional,Y
11432,MRS.,DOMINIQUE,PRASAD,1951-11-09,M,F,dominique7@learnsector.com,80000,4,High School,Professional,Y
11433,MR.,MAURICE,SHAN,1951-02-09,M,M,maurice11@learnsector.com,80000,5,High School,Professional,N
11434,MR.,ANDRE,LOPEZ,1951-06-05,M,M,andre16@learnsector.com,170000,5,Partial College,Professional,Y
11435,MRS.,ROBIN,ROMERO,1950-06-03,S,F,robin5@learnsector.com,100000,3,Partial College,Management,Y
11436,MRS.,TAYLOR,COX,1950-09-18,M,F,taylor13@learnsector.com,160000,3,Partial College,Management,N
11437,MR.,ALFREDO,MORENO,1949-12-17,M,M,alfredo7@learnsector.com,90000,4,High School,Management,Y
11438,MRS.,JENNY,NARA,1949-10-14,M,F,jenny39@learnsector.com,130000,4,High School,Management,Y
11439,MRS.,JANET,MUNOZ,1948-05-17,M,F,janet12@learnsector.com,90000,4,High School,Management,N
11440,MR.,SERGIO,WEBER,1947-09-27,M,M,sergio4@learnsector.com,80000,5,Partial High School,Skilled Manual,N
11441,MRS.,ERIKA,GOMEZ,1947-12-06,M,F,erika0@learnsector.com,90000,5,Partial High School,Skilled Manual,N
11442,MR.,JOSEPH,HARRIS,1947-11-14,M,M,joseph20@learnsector.com,90000,5,Partial High School,Skilled Manual,Y
11443,MS.,GRACE,GRIFFIN,1976-05-22,S,F,grace67@learnsector.com,60000,0,Bachelors,Professional,N
11444,MS.,TINA,MEHTA,1976-04-28,M,F,tina15@learnsector.com,70000,0,Bachelors,Professional,Y
11445,MS.,KARI,KIM,1974-07-21,S,F,kari3@learnsector.com,70000,0,Bachelors,Professional,N
11446,MS.,BETHANY,CHANDER,1974-12-08,S,F,bethany19@learnsector.com,70000,0,Bachelors,Professional,N
11447,MS.,JENNIFER,ROBERTS,1974-08-16,M,F,jennifer15@learnsector.com,70000,0,Bachelors,Professional,Y
11448,MR.,KYLE,PATTERSON,1975-04-28,S,M,kyle5@learnsector.com,80000,0,Bachelors,Professional,Y
11449,MR.,ALVIN,HU,1975-02-02,M,M,alvin19@learnsector.com,80000,0,Bachelors,Professional,Y
11450,MR.,BRETT,MEHTA,1975-12-11,S,M,brett13@learnsector.com,130000,4,High School,Management,Y
11451,MR.,RUBEN,MUÑOZ,1974-09-11,S,M,ruben30@learnsector.com,70000,0,Bachelors,Professional,N
11452,MS.,ERIKA,RUBIO,1973-05-11,S,F,erika18@learnsector.com,80000,0,Bachelors,Professional,N
11453,MR.,STANLEY,MALHOTRA,1973-08-21,S,M,stanley5@learnsector.com,80000,0,Bachelors,Professional,N
11454,MS.,MELINDA,NAVARRO,1974-04-22,S,F,melinda5@learnsector.com,80000,0,Bachelors,Professional,N
11455,MR.,ROSS,SANZ,1974-04-21,M,M,ross38@learnsector.com,100000,0,High School,Management,Y
11456,MR.,JON,GAO,1974-08-07,M,M,jon35@learnsector.com,120000,5,Partial High School,Professional,Y
11457,MS.,JAIME,GUTIERREZ,1973-05-21,M,F,jaime12@learnsector.com,90000,0,Bachelors,Professional,Y
11458,MS.,BIANCA,LIU,1973-05-04,M,F,bianca3@learnsector.com,100000,0,High School,Management,Y
11459,MS.,TASHA,DENG,1972-10-13,S,F,tasha1@learnsector.com,80000,0,Bachelors,Professional,N
11460,MR.,MELVIN,CHANDE,1972-07-10,S,M,melvin13@learnsector.com,90000,0,Bachelors,Professional,N
11461,MR.,VICTOR,JIMENEZ,1972-03-25,S,M,victor7@learnsector.com,90000,0,Bachelors,Professional,N
11462,MS.,LAURA,LIN,1972-01-19,M,F,laura14@learnsector.com,110000,0,High School,Management,Y
11463,MS.,ALISHA,BECK,1972-12-03,M,F,alisha45@learnsector.com,110000,0,High School,Management,N
